"DateTime","2020-08-13 00:01:41",
"BoardName","PNL1235F-SAY-",
"BarCode","",
"TestStat","Pass",
"OpenTest","Pass",
"ShortTest","Pass",
"OpenTest","Pass",
"ShortTest","Pass",
"CompTest:",
"STEP","BX","LC","Flag","Device Name","STDval","ACTval","+%","-%","MD","RG","TM","A","B","G-1","G-2","G-3","G-4","G-5","TestVal","Dev%","Result",
"1569","B2","A1","","U1:14-10","","0.7V","30","30","DV"," 0","0","385","725","0","0","0","0","0","0.709","  1%","Pass",
"1570","B2","A1","","U1:14-11","","0.75V","30","30","DV"," 0","0","385","521","0","0","0","0","0","0.746"," -1%","Pass",
"1571","B2","A1","","U1:14-12","","0.75V","30","30","DV"," 0","0","385","726","0","0","0","0","0","0.749","  0%","Pass",
"1572","B2","A1","","U1:14-13","","0.45V","30","30","DV"," 0","8","385","522","0","0","0","0","0","0.461","  2%","Pass",
"1573","B2","A1","","U1:14-15","","0.45V","30","30","DV"," 0","8","385","694","0","0","0","0","0","0.433"," -4%","Pass",
"1574","B2","A1","","U1:14-16","","0.75V","30","30","DV"," 0","0","385","601","0","0","0","0","0","0.769","  3%","Pass",
"1575","B2","A1","","U1:14-17","","0.75V","30","30","DV"," 0","0","385","587","0","0","0","0","0","0.770","  3%","Pass",
"1576","B2","A1","","U1:14-18","","0.7V","30","30","DV"," 0","0","385","586","0","0","0","0","0","0.694"," -1%","Pass",
"1577","B2","A1","","U1:14-19","","0.75V","30","30","DV"," 0","0","385","588","0","0","0","0","0","0.768","  2%","Pass",
"1578","B2","A1","","U1:14-20","","0.75V","30","30","DV"," 0","0","385","524","0","0","0","0","0","0.768","  2%","Pass",
"1579","B2","A1","","U1:14-21","","0.45V","30","30","DV"," 0","8","385","393","0","0","0","0","0","0.431"," -4%","Pass",
"1580","B2","A1","","U1:14-22","","0.75V","30","30","DV"," 0","0","385","541","0","0","0","0","0","0.735"," -2%","Pass",
"1581","B2","A1","","U1:14-23","","0.75V","30","30","DV"," 0","0","385","540","0","0","0","0","0","0.735"," -2%","Pass",
"1582","B2","A1","","U1:14-25","","0.75V","30","30","DV"," 0","0","385","517","0","0","0","0","0","0.768","  2%","Pass",
"1583","B2","A1","","U1:14-26","","0.75V","30","30","DV"," 0","0","385","516","0","0","0","0","0","0.768","  2%","Pass",
"1584","B2","A1","","U1:14-27","","0.75V","30","30","DV"," 0","0","385","589","0","0","0","0","0","0.769","  3%","Pass",
"1585","B2","A1","","U1:14-28","","0.75V","30","30","DV"," 0","0","385","687","0","0","0","0","0","0.768","  2%","Pass",
"1586","B2","A1","","U1:14-29","","0.75V","30","30","DV"," 0","0","385","713","0","0","0","0","0","0.769","  3%","Pass",
"1587","B2","A1","","U1:14-30","","0.75V","30","30","DV"," 0","0","385","702","0","0","0","0","0","0.767","  2%","Pass",
"1588","B2","A1","","U1:14-31","","0.75V","30","30","DV"," 0","0","385","704","0","0","0","0","0","0.767","  2%","Pass",
"1589","B2","A1","","U1:14-32","","0.75V","30","30","DV"," 0","0","385","703","0","0","0","0","0","0.767","  2%","Pass",
"1590","B2","A1","","U1:14-33","","0.75V","30","30","DV"," 0","0","385","515","0","0","0","0","0","0.768","  2%","Pass",
"1591","B2","A1","","U1:14-34","","0.75V","30","30","DV"," 0","0","385","514","0","0","0","0","0","0.769","  2%","Pass",
"1592","B2","A1","","U1:14-35","","0.75V","30","30","DV"," 0","0","385","742","0","0","0","0","0","0.768","  2%","Pass",
"1593","B2","A1","","U1:14-36","","0.75V","30","30","DV"," 0","0","385","513","0","0","0","0","0","0.768","  2%","Pass",
"1594","B2","A1","","U1:14-37","","0.75V","30","30","DV"," 0","0","385","698","0","0","0","0","0","0.769","  2%","Pass",
"1595","B2","A1","","U1:14-38","","0.45V","30","30","DV"," 0","8","385","694","0","0","0","0","0","0.433"," -4%","Pass",
"1596","B2","A1","","U1:14-39","","0.7V","30","30","DV"," 0","8","385","697","0","0","0","0","0","0.706","  1%","Pass",
"1597","B2","A1","","U1:14-41","","0.75V","30","30","DV"," 0","8","385","696","0","0","0","0","0","0.754","  1%","Pass",
"1598","B2","A1","","U1:14-42","","0.75V","30","30","DV"," 0","8","385","695","0","0","0","0","0","0.741"," -1%","Pass",
"1599","B2","A1","","U1:14-43","","0.75V","30","30","DV"," 0","8","385","700","0","0","0","0","0","0.747","  0%","Pass",
"1600","B2","A1","","U1:14-44","","0.75V","30","30","DV"," 0","8","385","512","0","0","0","0","0","0.767","  2%","Pass",
"1601","B2","A1","","U1:14-45","","0.75V","30","30","DV"," 0","0","385","590","0","0","0","0","0","0.770","  3%","Pass",
"1602","B2","A1","","U1:14-46","","0.75V","30","30","DV"," 0","0","385","689","0","0","0","0","0","0.768","  2%","Pass",
"1603","B2","A1","","U1:14-47","","0.75V","30","30","DV"," 0","0","385","673","0","0","0","0","0","0.769","  2%","Pass",
"1604","B2","A1","","U1:14-48","","0.75V","30","30","DV"," 0","0","385","511","0","0","0","0","0","0.768","  2%","Pass",
"1605","B2","A1","","U1:14-49","","0.75V","30","30","DV"," 0","0","385","405","0","0","0","0","0","0.750","  0%","Pass",
"1606","B2","A1","","U1:14-50","","0.55V","30","30","DV"," 0","0","385","692","0","0","0","0","0","0.526"," -4%","Pass",
"1607","B2","A1","","U1:14-51","","0.75V","30","30","DV"," 0","0","385","510","0","0","0","0","0","0.768","  2%","Pass",
"1608","B2","A1","","U1:14-52","","0.75V","30","30","DV"," 0","0","385","691","0","0","0","0","0","0.761","  2%","Pass",
"1609","B2","A1","","U1:14-53","","0.75V","30","30","DV"," 0","0","385","688","0","0","0","0","0","0.768","  2%","Pass",
"1610","B2","A1","","U1:14-54","","0.75V","30","30","DV"," 0","0","385","667","0","0","0","0","0","0.738"," -2%","Pass",
"1611","B2","A1","","U1:14-55","","0.75V","30","30","DV"," 0","0","385","495","0","0","0","0","0","0.738"," -2%","Pass",
"1612","B2","A1","","U1:14-56","","0.75V","30","30","DV"," 0","0","385","678","0","0","0","0","0","0.738"," -2%","Pass",
"1613","B2","A1","","U1:14-57","","0.75V","30","30","DV"," 0","0","385","690","0","0","0","0","0","0.738"," -2%","Pass",
"1614","B2","A1","","U1:14-58","","0.75V","30","30","DV"," 0","0","385","680","0","0","0","0","0","0.738"," -2%","Pass",
"1615","B2","A1","","U1:14-59","","0.75V","30","30","DV"," 0","0","385","519","0","0","0","0","0","0.735"," -2%","Pass",
"1616","B2","A1","","U1:14-60","","0.75V","30","30","DV"," 0","0","385","679","0","0","0","0","0","0.738"," -2%","Pass",
"1617","B2","A1","","U1:14-61","","0.75V","30","30","DV"," 0","0","385","610","0","0","0","0","0","0.738"," -2%","Pass",
"1618","B2","A1","","U1:14-63","","0.45V","30","30","DV"," 0","8","385","693","0","0","0","0","0","0.431"," -4%","Pass",
"1619","B2","A1","","U1:14-64","","0.75V","30","30","DV"," 0","8","385","518","0","0","0","0","0","0.766","  2%","Pass",
"1620","B2","A1","","U2:10-1","","0.6V","30","30","DV"," 0","8","385","568","0","0","0","0","0","0.593"," -1%","Pass",
"1621","B2","A1","","U2:10-2","","0.7V","30","30","DV"," 0","8","385","437","0","0","0","0","0","0.691"," -1%","Pass",
"1622","B2","A1","","U2:10-3","","0.7V","30","30","DV"," 0","8","385","438","0","0","0","0","0","0.693"," -1%","Pass",
"1623","B2","A1","","U2:10-4","","0.7V","30","30","DV"," 0","0","385","439","0","0","0","0","0","0.693"," -1%","Pass",
"1624","B2","A1","","U2:10-5","","0.45V","30","30","DV"," 0","8","385","559","0","0","0","0","0","0.434"," -4%","Pass",
"1625","B2","A1","","U2:10-6","","0.7V","30","30","DV"," 0","0","385","440","0","0","0","0","0","0.694"," -1%","Pass",
"1626","B2","A1","","U2:10-7","","0.7V","30","30","DV"," 0","0","385","441","0","0","0","0","0","0.693"," -1%","Pass",
"1627","B2","A1","","U2:10-8","","0.7V","30","30","DV"," 0","0","385","442","0","0","0","0","0","0.693"," -1%","Pass",
"1628","B2","A1","","U2:10-9","","0.7V","30","30","DV"," 0","0","385","443","0","0","0","0","0","0.692"," -1%","Pass",
"1629","B2","A1","","U2:10-11","","0.7V","30","30","DV"," 0","0","385","444","0","0","0","0","0","0.692"," -1%","Pass",
"1630","B2","A1","","U2:10-12","","0.7V","30","30","DV"," 0","0","385","445","0","0","0","0","0","0.693"," -1%","Pass",
"1631","B2","A1","","U2:10-13","","0.7V","30","30","DV"," 0","0","385","436","0","0","0","0","0","0.692"," -1%","Pass",
"1632","B2","A1","","U2:10-14","","0.45V","30","30","DV"," 0","8","385","559","0","0","0","0","0","0.433"," -4%","Pass",
"1633","B2","A1","","U2:10-15","","0.7V","30","30","DV"," 0","0","385","435","0","0","0","0","0","0.692"," -1%","Pass",
"1634","B2","A1","","U2:10-16","","0.7V","30","30","DV"," 0","0","385","434","0","0","0","0","0","0.692"," -1%","Pass",
"1635","B2","A1","","U2:10-17","","0.7V","30","30","DV"," 0","0","385","433","0","0","0","0","0","0.693"," -1%","Pass",
"1636","B2","A1","","U2:10-18","","0.7V","30","30","DV"," 0","0","385","432","0","0","0","0","0","0.693"," -1%","Pass",
"1637","B2","A1","","U2:10-19","","0.45V","30","30","DV"," 0","8","385","559","0","0","0","0","0","0.431"," -4%","Pass",
"1638","B2","A1","","U2:10-20","","0.7V","30","30","DV"," 0","0","385","431","0","0","0","0","0","0.694"," -1%","Pass",
"1639","B2","A1","","U2:10-21","","0.7V","30","30","DV"," 0","0","385","571","0","0","0","0","0","0.694"," -1%","Pass",
"1640","B2","A1","","U2:10-22","","0.7V","30","30","DV"," 0","8","385","572","0","0","0","0","0","0.693"," -1%","Pass",
"1641","B2","A1","","U2:10-23","","0.7V","30","30","DV"," 0","8","385","573","0","0","0","0","0","0.693"," -1%","Pass",
"1642","B2","A1","","U2:10-25","","0.7V","30","30","DV"," 0","0","385","430","0","0","0","0","0","0.692"," -1%","Pass",
"1643","B2","A1","","U2:10-26","","0.7V","30","30","DV"," 0","0","385","429","0","0","0","0","0","0.692"," -1%","Pass",
"1644","B2","A1","","U2:10-27","","0.7V","30","30","DV"," 0","0","385","428","0","0","0","0","0","0.693"," -1%","Pass",
"1645","B2","A1","","U2:10-28","","0.7V","30","30","DV"," 0","0","385","427","0","0","0","0","0","0.693"," -1%","Pass",
"1646","B2","A1","","U2:10-29","","0.45V","30","30","DV"," 0","8","385","559","0","0","0","0","0","0.436"," -3%","Pass",
"1647","B2","A1","","U2:10-30","","0.65V","30","30","DV"," 0","0","385","426","0","0","0","0","0","0.625"," -4%","Pass",
"1648","B2","A1","","U2:10-31","","0.7V","30","30","DV"," 0","0","385","425","0","0","0","0","0","0.693"," -1%","Pass",
"1649","B2","A1","","U2:10-32","","0.7V","30","30","DV"," 0","0","385","424","0","0","0","0","0","0.693"," -1%","Pass",
"1650","B2","A1","","U2:10-33","","0.7V","30","30","DV"," 0","0","385","422","0","0","0","0","0","0.691"," -1%","Pass",
"1651","B2","A1","","U2:10-34","","0.7V","30","30","DV"," 0","0","385","421","0","0","0","0","0","0.693"," -1%","Pass",
"1652","B2","A1","","U2:10-35","","0.45V","30","30","DV"," 0","8","385","559","0","0","0","0","0","0.434"," -4%","Pass",
"1653","B2","A1","","U2:10-36","","0.7V","30","30","DV"," 0","0","385","423","0","0","0","0","0","0.694"," -1%","Pass",
"1654","B2","A1","","U2:10-37","","0.7V","30","30","DV"," 0","0","385","418","0","0","0","0","0","0.693"," -1%","Pass",
"1655","B2","A1","","U2:10-38","","0.7V","30","30","DV"," 0","0","385","420","0","0","0","0","0","0.693"," -1%","Pass",
"1656","B2","A1","","U2:10-39","","0.7V","30","30","DV"," 0","0","385","419","0","0","0","0","0","0.693"," -1%","Pass",
"1657","B2","A1","","U2:10-40","","0.7V","30","30","DV"," 0","0","385","417","0","0","0","0","0","0.692"," -1%","Pass",
"1658","B2","A1","","U2:10-41","","0.7V","30","30","DV"," 0","0","385","416","0","0","0","0","0","0.693"," -1%","Pass",
"1659","B2","A1","","U2:10-42","","0.7V","30","30","DV"," 0","0","385","414","0","0","0","0","0","0.693"," -1%","Pass",
"1660","B2","A1","","U2:10-43","","0.7V","30","30","DV"," 0","0","385","415","0","0","0","0","0","0.693"," -1%","Pass",
"1661","B2","A1","","U2:10-44","","0.45V","30","30","DV"," 0","8","385","559","0","0","0","0","0","0.434"," -4%","Pass",
"1662","B2","A1","","U2:10-45","","0.7V","30","30","DV"," 0","0","385","413","0","0","0","0","0","0.693"," -1%","Pass",
"1663","B2","A1","","U2:10-46","","0.7V","30","30","DV"," 0","0","385","412","0","0","0","0","0","0.693"," -1%","Pass",
"1664","B2","A1","","U2:10-47","","0.7V","30","30","DV"," 0","0","385","558","0","0","0","0","0","0.693"," -1%","Pass",
"1665","B2","A1","","U2:10-48","","0.7V","30","30","DV"," 0","0","385","402","0","0","0","0","0","0.694"," -1%","Pass",
"1666","B2","A1","","U2:10-49","","0.7V","30","30","DV"," 0","0","385","560","0","0","0","0","0","0.692"," -1%","Pass",
"1667","B2","A1","","U2:10-50","","0.7V","30","30","DV"," 0","0","385","401","0","0","0","0","0","0.700","  0%","Pass",
"1668","B2","A1","","U2:10-51","","0.7V","30","30","DV"," 0","0","385","525","0","0","0","0","0","0.696"," -1%","Pass",
"1669","B2","A1","","U2:10-52","","0.45V","30","30","DV"," 0","8","385","562","0","0","0","0","0","0.434"," -4%","Pass",
"1670","B2","A1","","U2:10-53","","0.55V","30","30","DV"," 0","0","385","400","0","0","0","0","0","0.541"," -2%","Pass",
"1671","B2","A1","","U2:10-54","","0.42V","30","30","DV"," 0","8","385","561","0","0","0","0","0","0.414"," -1%","Pass",
"1672","B2","A1","","U2:10-55","","0.42V","30","30","DV"," 0","8","385","561","0","0","0","0","0","0.414"," -1%","Pass",
"1673","B2","A1","","U2:10-57","","0.85V","30","30","DV"," 0","0","385","399","0","0","0","0","0","0.832"," -2%","Pass",
"1674","B2","A1","","U2:10-58","","0.85V","30","30","DV"," 0","0","385","398","0","0","0","0","0","0.832"," -2%","Pass",
"1675","B2","A1","","U2:10-60","","0.7V","30","30","DV"," 0","0","385","395","0","0","0","0","0","0.694"," -1%","Pass",
"1676","B2","A1","","U2:10-61","","0.7V","30","30","DV"," 0","0","385","394","0","0","0","0","0","0.696"," -1%","Pass",
"1677","B2","A1","","U2:10-62","","0.7V","30","30","DV"," 0","0","385","396","0","0","0","0","0","0.695"," -1%","Pass",
"1678","B2","A1","","U2:10-63","","0.7V","30","30","DV"," 0","0","385","567","0","0","0","0","0","0.694"," -1%","Pass",
"1679","B2","A1","","U2:10-64","","0.7V","30","30","DV"," 0","0","385","397","0","0","0","0","0","0.694"," -1%","Pass",
"1680","B2","A1","","U3:9-1","","0.55V","30","30","DV"," 0","0","385","553","0","0","0","0","0","0.523"," -5%","Pass",
"1681","B2","A1","","U3:9-2","","0.55V","30","30","DV"," 0","0","385","554","0","0","0","0","0","0.527"," -4%","Pass",
"1682","B2","A1","","U3:9-3","","0.5V","30","30","DV"," 0","0","385","389","0","0","0","0","0","0.517","  3%","Pass",
"1683","B2","A1","","U3:9-4","","0.5V","30","30","DV"," 0","0","385","390","0","0","0","0","0","0.517","  3%","Pass",
"1684","B2","A1","","U3:9-5","","0.52V","30","30","DV"," 0","0","385","551","0","0","0","0","0","0.519","  0%","Pass",
"1685","B2","A1","","U3:9-6","","0.52V","30","30","DV"," 0","0","385","550","0","0","0","0","0","0.521","  0%","Pass",
"1686","B2","A1","","U3:9-7","","0.52V","30","30","DV"," 0","0","385","388","0","0","0","0","0","0.520","  0%","Pass",
"1687","B2","A1","","U3:9-8","","0.52V","30","30","DV"," 0","0","385","387","0","0","0","0","0","0.520","  0%","Pass",
"1688","B2","A1","","U3:9-10","","0.52V","30","30","DV"," 0","8","385","411","0","0","0","0","0","0.525","  1%","Pass",
"1689","B2","A1","","U3:9-12","","0.45V","30","30","DV"," 0","8","385","403","0","0","0","0","0","0.433"," -4%","Pass",
"1690","B2","A1","","U3:9-14","","0.55V","30","30","DV"," 0","0","385","557","0","0","0","0","0","0.560","  2%","Pass",
"1691","B2","A1","","U3:9-15","","0.55V","30","30","DV"," 0","0","385","556","0","0","0","0","0","0.561","  2%","Pass",
"1692","B2","A1","","U3:9-16","","0.55V","30","30","DV"," 0","0","385","555","0","0","0","0","0","0.524"," -5%","Pass",
"1693","B2","A1","","U4:4-1","","0.75V","30","30","DV"," 0","0","385","699","0","0","0","0","0","0.742"," -1%","Pass",
"1694","B2","A1","","U4:4-2","","0.75V","30","30","DV"," 0","0","385","701","0","0","0","0","0","0.748","  0%","Pass",
"1695","B2","A1","","U4:4-3","","0.75V","30","30","DV"," 0","0","385","709","0","0","0","0","0","0.764","  2%","Pass",
"1696","B2","A1","","U4:4-5","","0.75V","30","30","DV"," 0","0","385","710","0","0","0","0","0","0.754","  1%","Pass",
"1697","B2","A1","","U4:4-6","","0.7V","30","30","DV"," 0","0","385","708","0","0","0","0","0","0.706","  1%","Pass",
"1698","B2","A1","","U4:4-7","","0.75V","30","30","DV"," 0","0","385","709","0","0","0","0","0","0.764","  2%","Pass",
"1699","B2","A1","","U4:4-8","","0.45V","30","30","DV"," 0","8","385","393","0","0","0","0","0","0.432"," -4%","Pass",
"1700","B2","A1","","U5:5-1","","0.75V","30","30","DV"," 0","8","529","743","0","0","0","0","0","0.750","  0%","Pass",
"1701","B2","A1","","U5:5-2","","0.6V","30","30","DV"," 0","8","529","533","0","0","0","0","0","0.615","  2%","Pass",
"1702","B2","A1","","U5:5-3","","0.75V","30","30","DV"," 0","0","529","745","0","0","0","0","0","0.742"," -1%","Pass",
"1703","B2","A1","","U5:5-4","","0.7V","30","30","DV"," 0","0","529","744","0","0","0","0","0","0.680"," -3%","Pass",
"1704","B2","A1","","U5:5-7","","0.6V","30","30","DV"," 0","8","529","531","0","0","0","0","0","0.616","  3%","Pass",
"1705","B2","A1","","U5:5-8","","0.7V","30","30","DV"," 0","0","529","530","0","0","0","0","0","0.698","  0%","Pass",
"1706","B2","A1","","U5:5-9","","0.7V","30","30","DV"," 0","0","529","532","0","0","0","0","0","0.683"," -2%","Pass",
"1707","B2","A1","","U6:2-1","","0.75V","30","30","DV"," 0","0","385","565","0","0","0","0","0","0.708"," -6%","Pass",
"1708","B2","A1","","U6:2-3","","0.65V","30","30","DV"," 0","8","385","391","0","0","0","0","0","0.642"," -1%","Pass",
"1709","B2","A1","","U6:2-4","","0.45V","30","30","DV"," 0","8","385","392","0","0","0","0","0","0.444"," -1%","Pass",
"1710","B2","A1","","U6:2-5","","0.75V","30","30","DV"," 0","0","385","566","0","0","0","0","0","0.730"," -3%","Pass",
"1711","B2","A1","","U6:2-6","","0.45V","30","30","DV"," 0","8","385","393","0","0","0","0","0","0.444"," -1%","Pass",
"1712","B2","A1","","U701:7-1","","0.75V","30","30","DV"," 0","0","385","662","0","0","0","0","0","0.790","  5%","Pass",
"1713","B2","A1","","U701:7-2","","0.75V","30","30","DV"," 0","0","385","663","0","0","0","0","0","0.790","  5%","Pass",
"1714","B2","A1","","U701:7-3","","0.75V","30","30","DV"," 0","0","385","664","0","0","0","0","0","0.790","  5%","Pass",
"1715","B2","A1","","U701:7-4","","0.6V","30","30","DV"," 0","8","385","491","0","0","0","0","0","0.579"," -4%","Pass",
"1716","B2","A1","","U701:7-5","","0.6V","30","30","DV"," 0","8","385","492","0","0","0","0","0","0.611","  2%","Pass",
"1717","B2","A1","","U701:7-6","","0.6V","30","30","DV"," 0","8","385","492","0","0","0","0","0","0.611","  2%","Pass",
"1718","B2","A1","","U701:7-9","","0.6V","30","30","DV"," 0","8","385","660","0","0","0","0","0","0.624","  4%","Pass",
"1719","B2","A1","","U701:7-10","","0.65V","30","30","DV"," 0","0","385","665","0","0","0","0","0","0.679","  4%","Pass",
"1720","B2","A1","","U701:7-11","","0.75V","30","30","DV"," 0","0","385","493","0","0","0","0","0","0.764","  2%","Pass",
"1721","B2","A1","","U701:7-12","","0.75V","30","30","DV"," 0","0","385","494","0","0","0","0","0","0.790","  5%","Pass",
"1722","B2","A1","","U701:7-13","","0.6V","30","30","DV"," 0","8","385","491","0","0","0","0","0","0.613","  2%","Pass",
"1723","B2","A1","","U701:7-14","","0.75V","30","30","DV"," 0","0","385","604","0","0","0","0","0","0.767","  2%","Pass",
"1724","B2","A1","","U701:7-15","","0.7V","30","30","DV"," 0","0","385","605","0","0","0","0","0","0.684"," -2%","Pass",
"1725","B2","A1","","U701:7-16","","0.7V","30","30","DV"," 0","0","385","467","0","0","0","0","0","0.707","  1%","Pass",
"1726","B2","A1","","U701:7-17","","0.7V","30","30","DV"," 0","8","385","468","0","0","0","0","0","0.683"," -2%","Pass",
"1727","B2","A1","","U701:7-18","","0.7V","30","30","DV"," 0","8","385","469","0","0","0","0","0","0.685"," -2%","Pass",
"1728","B2","A1","","U701:7-20","","0.75V","30","30","DV"," 0","0","385","470","0","0","0","0","0","0.762","  2%","Pass",
"1729","B2","A1","","U701:7-21","","0.75V","30","30","DV"," 0","0","385","471","0","0","0","0","0","0.790","  5%","Pass",
